token0,token1Price,token0Price,volumeToken1,volumeToken0,blockNumber,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002650497152733717679688800537089892,377.2877095787867261035074519831223,2450530.81816062476060312,878591643.136336147774171688,10852571,19960267.210314246909552153,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",207887,52904.631408742097402313,1589164213,univ2,40688053.53786369991611997689641605,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,887985728.9296282699967496931164058
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002810905527371353636333318450588565,355.7572427327929382449367224906612,2465979.883001244209925652,884223420.06125396995076357,10854571,26727966.986900597723998347,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",208895,75129.790138877954474373,1589164213,univ2,54205253.52974757588339514170734014,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,893719093.1583736712265859594306747
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002801314875528145022111098145435693,356.9752221486580702232492914900379,2487102.922407741127358285,891650379.446773102952244668,10856571,27238531.398163384274346938,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",210291,76303.703193215530815626,1589164213,univ2,55368034.21564021589357286271607759,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,901304137.4564453780578248975506703
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002811242608918451975008908156988153,355.7145857236143726670034925399092,2495473.794583106938211336,894612533.814169523066960532,10857571,29843130.772581442117640048,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",211034,83896.280811406390629722,1589164213,univ2,61126491.01152210846274874982168229,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,904325551.5879143197478019297467204
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002789217012554266190627966017647704,358.5235553558578807071014483649242,2512887.629981832814071229,900783088.917320467135839014,10858571,29359949.17670362117239259,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",211809,81891.269731390361443243,1589164213,univ2,60105779.54499769252385714787731889,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,910654873.7463442004472093351651373
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002812280686391621632603857362845429,355.5832832899332773326724816971175,2568293.34474494186986904,920323411.753106487475513051,10860571,26500715.140926713146138827,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",214021,74527.449366394216851008,1589164213,univ2,55615581.58771403144366483396608174,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,930918840.5460660815050797702187986
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002758021069237168310997754637610999,362.5788110011018178307087412432424,2617841.230495639765326416,938181691.451736730759419247,10862571,24875026.11620723588259945,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",216306,68605.846126324366864468,1589164213,univ2,51402149.9484838855257875853531347,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,949458921.4833204632836561838817581
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002760623198873971064711694933949528,362.2370486518730257050098489092412,2647785.146672058021518402,949025780.631068081140147153,10864571,23715515.013403204151954973,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",217975,65469.600919244840215867,1589164213,univ2,48802995.78815925027202652036817035,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,960671996.0274098248364276996262768
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.0027297747449620499388242596519375,366.3305926049595232810696358982487,2682829.366645272689948421,961750276.048560640056023615,10866571,24845002.645130608356248507,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",219649,67821.260759192862547079,1589164213,univ2,50894923.6514600375063682560960191,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,973696196.3764831960789144742599917
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00281568181367513372474330072017047,355.1537660055283082868984026767525,2714982.62693536606407945,973310816.933371816799602467,10868571,21099297.6392753333572459,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",221519,59408.908644226238038181,1589164213,univ2,42918816.54944927047342282195131603,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,985471736.9525145815047539599950167
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002859726167292102505382467549004178,349.6838303741885777051609961298531,2738293.55912718196746262,981557584.776595908371390823,10870571,19720126.646323522038200919,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",223183,56394.162192805628720095,1589164213,univ2,40203812.10445375144467690554106074,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,993864515.8286228462066169088320743
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002783246808389273245268729746623834,359.2926063853899517743734790639643,2761578.838471701845902448,989859366.42530785675870303,10872571,18630064.290210377153536192,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",224814,51852.066975815003446871,1589164213,univ2,37742790.92442144450319988477045519,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1002264258.455305629227936922929734
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00274807854066363426292337114900229,363.8906185550685598565452468304822,2784782.983420466308677772,998294081.269924630844476897,10874571,15988889.641991848098914093,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",226266,43938.724514196855608092,1589164213,univ2,32250668.32021211407750198377739771,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1010774398.88076623641059952229912
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00265969393650442668492823485022641,375.9831107914155449781350384849309,2801175.648714579930728038,1004253864.421846828831971617,10876571,16198604.437952399625105916,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",227657,43083.330003455693876643,1589164213,univ2,32746497.88294658079476586212377448,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1016818901.895886094382590062414766
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002663967601265780246277936127465046,375.3799406287266730658335747302483,2819505.849814945828056146,1011132626.278748268140714227,10878571,19544486.184390727303388444,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",228719,52065.877978603547812516,1589164213,univ2,39601040.28949123638544209734879741,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1023791507.323518279553218106500923
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002667819082752556848965777099969994,374.8380114922324733558554648911481,2843365.459647680291910298,1020030927.588546375937398238,10880571,34485524.148987282576495912,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",230409,92001.139403392400821397,1589164213,univ2,69827506.71038341692744832313775946,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1032823011.662893259088951855636577
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002642364341720287738532983017795021,378.4489459727415631798759989747706,2897603.077707463031102796,1040696431.391781635537848064,10882571,66234816.098737721315463434,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",233459,175016.516239705415815484,1589164213,univ2,134818080.893193863557755128234189,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1053796758.972106773829828136772785
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002648249273576086540826756568775589,377.6079578225056073825936063839226,2939751.446654393833081553,1056691610.81850778421920236,10884571,99930233.33207310748761163,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",236671,264640.167829951436931203,1589164213,univ2,202924477.7468620245335502219013165,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1070027210.679268415125128047000767
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00264400451093506267663536536376828,378.2141807490131837208461711499831,2967602.579081038640169401,1067222455.00619323705975757,10886571,109277064.535283273395202894,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",239453,288929.051573030933443697,1589164213,univ2,221427887.4669584280238337456766643,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1080722759.168120685648284030147616
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002683928234848656415748319303782988,372.5882037439756038054082861157442,2999348.66721198351997265,1079088391.953024006936598592,10888571,127501505.792689942364315909,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",242617,342204.891382720058027958,1589164213,univ2,257958235.6647128885198536704068359,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1092753911.24746875094435093903645
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002666350963943993496514372962232653,375.044400951938945704815951934808,3015617.325525056275176196,1085189547.912937219113077573,10890571,145084029.976602608367988803,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",245404,386844.943180993613036308,1589164213,univ2,294432411.5992103773953069397313271,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1098938838.199815278116616254983542
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002634410238362872988266213433066257,379.5916009730662386812920377018523,3034690.661267091736868266,1092338720.350894810460100779,10892571,155425798.957633299350124179,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",247517,409455.316079718716179106,1589164213,univ2,313479614.2051002390634116787359643,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1106163900.316527706975762219195029
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002637741648843144084920746458640515,379.1121850157608019398348716919538,3059282.405611028662812607,1101695332.768302374150138049,10894571,161750128.190348039312755533,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",249732,426655.049833398558729261,1589164213,univ2,325794095.8606319504518310115745199,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1115589472.072712554439980917170644
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00264013407280549005109379414817613,378.7686429641689902883327686615225,3078837.905132459090419056,1109107875.648056836128357788,10896571,157393782.304150221777098646,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",251875,415540.68750891679327009,1589164213,univ2,316980256.4178054536214708157435522,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1123066403.294438907040936947540447
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002673704288191028232154478494268247,374.0129394326471489644711884955768,3097472.350464145365399747,1116094655.946707579856558492,10898571,158604680.936797402460486863,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",253732,424062.015547885043756647,1589164213,univ2,320387088.7649189995561650436481873,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1130135733.786248788433537125261749
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002708760355674094588005053200139642,369.1725618714405520020619429401228,3108753.052708845162705659,1120290751.697941065686434197,10899571,157631424.81908584574830017,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",254729,426985.754358361276674712,1589164213,univ2,317667978.9991268448835007254577623,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1134363986.259955862249285454380446
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002732499552447945913189516949738478,365.9652932437396946816640008165606,3120735.559074520753147147,1124677561.828816811616126567,10900571,154490980.685191161963475052,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",255937,422146.535579529106522127,1589164213,univ2,311625081.1541198129948101005914473,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1138783699.552219467841063515751251
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002728337164185117602214905026905736,366.5236148695257179219415892198868,3139248.751225311968652292,1131453400.921156810763396058,10902571,153740611.792993775949160674,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",258165,419456.224799381687160956,1589164213,univ2,310322497.6363111100834376791348653,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1145610357.292045685496830683417568
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002734036212742565992404156552324193,365.7596030876563083912306609350189,3154192.094726168681908366,1136969782.35739004267087141,10904571,171167878.696988674925690164,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",259892,467979.178815893858313077,1589164213,univ2,344914618.6998862174166417849161151,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1151171943.28829710013822909579145
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002978744768555961386584927568822153,335.7118778876717640537841881946825,3215174.516095941382717823,1158065612.09436664053428549,10906571,156486502.869312161078309266,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",262021,466133.351771581040687836,1589164213,univ2,313920168.7221986204652357873487187,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1172413714.618352226564303746677586
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002906256837977288725584119979144663,344.0852119236595198921797645847997,3250690.986629512850814419,1170162765.609621900526267238,10908571,158049376.371716536352856147,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",264118,459332.080818347310815127,1589164213,univ2,318056499.3719434671120970434305648,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1184574896.33069972501845620128744
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00293798902561695237972340843481686,340.3688683928996694129029062329131,3266878.083336599494902336,1175663189.830894382196743603,10910571,157117328.565955962211701526,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",265855,461608.987061031515365845,1589164213,univ2,316778980.2789841989431470314721402,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1190111982.507446755606564398890423
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002955995648012907455267935757711463,338.2954912914788790916416415830664,3298777.797140816786547449,1186382138.928786994715963362,10912571,149544750.829875638416749043,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",267794,442053.632636287017723023,1589164213,univ2,301696325.6108984065346008352509089,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1200913880.577002535626148499093543
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002934882721509034739843688767705976,340.729117613881322196195617255019,3329007.379480032315986028,1196626409.805228833108748679,10914571,149363783.4669887371349972,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",269778,438365.187316482073178302,1589164213,univ2,301214209.4704214824134707057996534,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1211248869.703432152604055037596477
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002947969245930284890760623625145977,339.2165645488041566405560287557959,3345160.510135355007341644,1202124129.48753136181324768,10916571,149200200.124525510723661095,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",271485,439837.601453745067705578,1589164213,univ2,300208740.8265095068089422718880079,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1216784682.406205183669645496103635
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002984024365529406701195260988551856,335.1179070625940865300314028547003,3366486.392431340142802885,1209256271.988490775198157764,10918571,149066233.059756685073878161,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",273017,444817.271527999111935854,1589164213,univ2,300824647.6929532978436921634533359,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1223966201.260273126770238341010547
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.003000792795192147869781291424778715,333.2452682511748138181069354192626,3388344.176051939967517303,1216606717.507900399854393316,10920571,149773411.936075930673855528,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",274932,449438.975449122295392418,1589164213,univ2,300767900.1223153198906714799704893,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1231369907.608637665161948942973803
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.003129865430241806702594862806132906,319.5025544349816154368788424372454,3446716.027657739014869847,1235298473.083487823533167122,10922571,143594627.729035081646778716,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",277320,449431.861297548452744975,1589164213,univ2,290210238.1445562150578002125655819,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1250200816.854513378162942891499775
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00310379857562767026037004995948553,322.1858556970867608788248150765107,3462127.168284894080496752,1240260423.422731778807358939,10924571,143650670.802955774422974086,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",278604,445862.747426173492387272,1589164213,univ2,289621101.4101586806662290926569002,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1255193502.353769247951267544735119
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002925106422840016815968912457548124,341.8679034006186364673211857330366,3495656.996718346249909219,1251425717.816895133497241305,10926571,150052391.264289082914360519,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",280408,438919.213449675227635636,1589164213,univ2,302825698.4239886996995142903769137,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1266462947.869516706102181609224324
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002885721955173029217842727863783985,346.5337324711311417091807347569829,3516367.881402690998429991,1258549308.984102823015621574,10928571,157719032.55546326143786762,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",282342,455133.274993950089569143,1589164213,univ2,317579593.3836312768127109298601149,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1273643931.189192751645887064438126
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002948274105614628128070669463646105,339.1814886192644277807807242999533,3532701.041488715987801362,1264145354.386817793644160796,10930571,156573553.514793559864538662,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",283945,461621.753451732097071557,1589164213,univ2,315641527.2104538453663830758894582,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1279278996.372867685068718971696677
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002932244937188215511121687453121016,341.0356301813308594536125657798628,3549791.844680596276756015,1269948013.444968705707699013,10932571,143938347.113108200461554919,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",285474,422062.48958965151670848,1589164213,univ2,290486805.3674378799220870744256595,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1285122840.999524682580511353216214
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002859412377558082859356838485659491,349.7222044111009428500057278212995,3569639.370432968840867191,1276866631.680266655696389371,10934571,147420254.474407865133503161,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",287378,421535.300346884196453076,1589164213,univ2,297652789.1234683308664910093650086,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1292096061.434129194017435867345674
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002865779849790701334761147677340894,348.9451571351629664190538553376066,3593981.913874588586736199,1285331292.10582505507887926,10936571,152458061.591833986037985643,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",288872,436911.240848027492936767,1589164213,univ2,307987671.5553961175358840691141331,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1300634699.47544157410188223611564
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002884100993908581817599338428058347,346.728496024261378169010466815529,3607562.412394729294122603,1290062666.178634276529138626,10938571,155141161.717315506718394787,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",290357,447442.778705041676918412,1589164213,univ2,312037474.4387476616206507676635711,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1305399958.756272222320228530100163
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.00285613944324590868548103797853558,350.1229613857833350921913656680861,3628353.434137884663316133,1297321586.69281924179734948,10940571,176473680.24554466411711716,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",291946,504033.438844066450934268,1589164213,univ2,355237529.6786478636026772032877124,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1312709298.740773453417408931732824
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002824192544516699295824576981441484,354.0835067855222343440985431990994,3646123.480444936144518937,1303540760.348463464531350765,10941571,181960288.672769801689311128,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",292849,513890.890667742882784568,1589164213,univ2,367373067.2650201276024842535887176,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1318989560.315752535808106464522209
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002801382287868825569570334805612787,356.9666319125470584911202621040497,3650909.689676146746509249,1305245427.832788393782779454,10942571,182497267.902088857663976394,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",293507,511244.61388536366888999,1589164213,univ2,367523135.8021189934782519349242908,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1320707533.387783449032106814708138
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002883981276510251184907934414136663,346.742889125149101684213619976081,3665791.112770739788935132,1310479888.747538212268364606,10944571,182599157.654520006404739725,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",294781,526612.551782179211795079,1589164213,univ2,367309716.7382438323015876143913197,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1325976875.103092602912539285242969
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002860847264783402137105694452432386,349.5467976602068231541011822086935,3676403.432983802403794061,1314184838.55462127411035358,10946571,183036221.44029691210593173,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",296132,523638.673463762527389983,1589164213,univ2,368807065.087543595623014220645052,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1329707382.662559635104369391222943
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002817905361990281568913447435660218,354.8735218324371866773752736453487,3685141.254908941178916773,1317271390.593711323959629163,10948571,184823805.492683963258882519,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",297379,520815.992521282994421781,1589164213,univ2,372140811.8287817994817130125909426,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1332815265.092767409210711549570885
"{'id': '0x6b175474e89094c44da98b954eedeac495271d0f', 'symbol': 'DAI', 'decimals': '18'}",0.002805643848806274438122193089282142,356.4244265805415569359710807693054,3704155.728382183531967122,1324018468.539850902191032473,10950571,183963716.690307531848802564,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",298505,516136.670135701490269005,1589164213,univ2,369990035.7224137041348362246373274,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,1339606399.79700890570986887444934
